Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Power (bhp),Seats,year_diff_from_2021
Ahmedabad,10.654644173598973,Diesel,Automatic,First,11.36,5.150397236471415,7.0,1.791759469228055
Mumbai,10.896757843893464,Petrol,Manual,First,19.4,4.475061500641071,5.0,2.302585092994046
Mumbai,11.326728408117877,Diesel,Automatic,First,17.2,4.935193098929397,5.0,2.3978952727983707
Coimbatore,11.088369276356413,Diesel,Automatic,First,13.0,5.3230099791384085,5.0,1.791759469228055
Delhi,10.491301994830229,Diesel,Automatic,Second,12.55,5.134032172240181,7.0,1.9459101490553132
Pune,11.350418300109132,Petrol,Manual,First,16.51,4.646312129319266,5.0,2.6390573296152584
Ahmedabad,10.463131911491967,Diesel,Manual,First,27.3,4.601162164590552,5.0,1.791759469228055
Mumbai,10.896757843893464,Petrol,Automatic,First,14.53,4.935193098929397,5.0,2.302585092994046
Mumbai,11.156264806643742,Petrol,Manual,First,16.9,4.61512051684126,5.0,2.70805020110221
Kolkata,10.203666216317192,Diesel,Automatic,First,20.68,5.25227342804663,5.0,1.6094379124341003
Coimbatore,10.623179288318186,Diesel,Manual,First,28.4,4.31748811353631,5.0,1.0986122886681098
Hyderabad,10.165890277802454,Diesel,Manual,First,25.32,4.356708826689592,6.0,1.791759469228055
Mumbai,10.915106645867503,Petrol,Manual,First,16.0,4.51085950651685,5.0,2.4849066497880004
Mumbai,9.852246888342531,Petrol,Manual,First,20.4,4.416428061391214,5.0,1.791759469228055
Mumbai,9.61587214452889,Petrol,Automatic,First,18.9,4.418840607796598,5.0,1.791759469228055
Chennai,10.518700218288165,Petrol,Manual,First,17.8,4.473921899378137,5.0,1.791759469228055
Coimbatore,10.563930739922945,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.6094379124341003
Kochi,10.866680954096502,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.0794415416798357
Bangalore,10.085350670929921,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.791759469228055
Kochi,10.382327030444262,Petrol,Automatic,Second,14.4,4.650143551630823,5.0,2.0794415416798357
Bangalore,10.859018228147887,Petrol,Manual,First,18.5,4.394449154672439,5.0,2.4849066497880004
Pune,10.373522431293592,Petrol,Automatic,First,16.5,4.475061500641071,5.0,1.791759469228055
Kolkata,10.571342565808699,Petrol,Manual,First,17.4,4.773223770984341,5.0,2.0794415416798357
Coimbatore,9.557469903071384,Petrol,Manual,First,23.9,3.6501386257975055,4.0,1.6094379124341003
Mumbai,11.542493975902508,Petrol,Automatic,First,10.13,5.902360072025161,5.0,2.772588722239781
Pune,11.314486721293981,Petrol,Manual,First,14.0,4.174387269895637,5.0,2.8903717578961645
Mumbai,10.434145214930487,Petrol,Automatic,First,13.7,5.067330637772801,5.0,1.9459101490553132
Coimbatore,10.71843192346452,Diesel,Automatic,First,12.07,5.490589254195159,7.0,1.791759469228055
Ahmedabad,7.601402334583733,Petrol,Manual,First,22.0,4.416428061391214,5.0,1.3862943611198906
Coimbatore,11.31839366564526,Diesel,Manual,First,12.8,4.634728988229636,7.0,2.3978952727983707
Kolkata,8.853808274977197,Petrol,Automatic,First,12.05,5.043425116919247,5.0,2.3978952727983707
Delhi,10.203629181337648,Diesel,Automatic,First,17.9,4.919980925828125,5.0,1.9459101490553132
Coimbatore,10.35047840747279,Diesel,Manual,First,13.68,5.002603122398992,8.0,1.0986122886681098
Jaipur,10.915106645867503,Petrol,Manual,Third,15.9,4.4764273100953655,5.0,2.9444389791664403
Delhi,10.085850775128717,Diesel,Manual,First,25.2,4.31748811353631,5.0,2.0794415416798357
Hyderabad,11.898194668458823,Diesel,Manual,First,12.99,4.6210435351443815,7.0,2.5649493574615367
Delhi,11.189298375077696,Diesel,Manual,First,23.59,4.220448439017827,5.0,2.302585092994046
Chennai,11.652696102959753,Petrol,Manual,First,18.6,4.387014176184921,5.0,2.4849066497880004
Jaipur,11.314486721293981,Diesel,Manual,Second,13.8,4.23410650459726,5.0,2.4849066497880004
Delhi,9.90353755128617,Diesel,Automatic,First,19.27,5.14166355650266,5.0,1.791759469228055
Kolkata,10.72680736639838,Petrol,Manual,First,17.6,4.496805161309966,5.0,2.3978952727983707
Kochi,10.960235637105539,Diesel,Manual,First,12.8,4.634728988229636,7.0,1.6094379124341003
Kochi,9.903737521291335,Diesel,Automatic,First,17.54,5.749392985908253,4.0,1.3862943611198906
Mumbai,10.905974329106854,Diesel,Manual,First,21.13,4.695010889987881,5.0,2.302585092994046
Jaipur,10.235915909400319,Petrol,Manual,First,22.0,4.02535169073515,5.0,1.791759469228055
Mumbai,11.097425172408931,Petrol,Automatic,First,11.1,5.073923033332174,5.0,2.70805020110221
Coimbatore,11.187236875264226,Diesel,Automatic,First,20.0,4.935193098929397,5.0,2.1972245773362196
Delhi,11.156264806643742,Petrol,Manual,Second,13.4,5.067645548813036,5.0,2.3978952727983707
Jaipur,11.267459614651527,Diesel,Manual,First,26.0,4.601162164590552,5.0,1.9459101490553132
Chennai,11.696945578399765,Diesel,Manual,Second,13.93,4.9344739331306915,7.0,2.70805020110221
Pune,9.931880627037346,Petrol,Manual,First,19.0,4.220977213155467,5.0,2.3978952727983707
Mumbai,10.593630224075774,Petrol,Manual,First,17.8,4.473921899378137,5.0,2.1972245773362196
Jaipur,10.343579504787346,Petrol,Manual,First,23.01,4.219507705176107,5.0,1.6094379124341003
Mumbai,10.838423379279122,Petrol,Automatic,First,19.12,4.522874943261261,5.0,1.9459101490553132
Coimbatore,11.506535089948214,Diesel,Manual,First,22.54,4.496805161309966,5.0,1.791759469228055
Ahmedabad,10.896757843893464,Diesel,Manual,First,13.68,5.002603122398992,7.0,1.791759469228055
Coimbatore,10.901708440501096,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.791759469228055
Coimbatore,11.456587890619938,Diesel,Automatic,First,14.74,5.605434351638425,5.0,2.302585092994046
Kochi,10.569597499027667,Petrol,Manual,First,19.1,4.418840607796598,5.0,1.6094379124341003
Coimbatore,11.00867815656436,Diesel,Automatic,First,16.12,5.5053315359323625,5.0,1.9459101490553132
Mumbai,10.275085591132715,Diesel,Manual,First,24.4,4.276666119016055,5.0,1.791759469228055
Delhi,10.968215530759236,Diesel,Automatic,First,16.55,4.948759890378168,5.0,2.3978952727983707
Coimbatore,11.017218312335938,Petrol,Manual,First,20.73,4.522874943261261,5.0,1.791759469228055
Delhi,11.082157933374816,Diesel,Manual,First,12.8,4.634728988229636,8.0,2.3978952727983707
Chennai,10.165890277802454,Diesel,Manual,First,15.8,5.14166355650266,5.0,1.9459101490553132
Hyderabad,9.900884166666014,Petrol,Manual,First,20.36,4.380775852772229,5.0,1.791759469228055
Chennai,11.16785436385365,Petrol,Automatic,First,16.95,4.380775852772229,5.0,2.3978952727983707
Delhi,10.896757843893464,Diesel,Manual,First,27.39,4.31748811353631,5.0,1.9459101490553132
Delhi,11.835016210489899,Petrol,Manual,First,18.2,4.174387269895637,5.0,2.6390573296152584
Chennai,10.463131911491967,Diesel,Automatic,First,16.46,5.556828061699537,5.0,2.0794415416798357
Bangalore,10.819798284210286,Diesel,Automatic,First,11.33,5.817706220974515,7.0,1.9459101490553132
Hyderabad,11.733289156050777,Diesel,Automatic,First,11.7,5.5053315359323625,5.0,2.3978952727983707
Hyderabad,11.293088939413515,Petrol,Manual,First,21.1,4.463606621666305,5.0,2.1972245773362196
Pune,11.74086549476798,Diesel,Manual,First,21.64,4.4520190064939165,5.0,2.1972245773362196
Mumbai,10.799595985047786,Petrol,Manual,First,14.28,4.9346897371814515,5.0,1.9459101490553132
Pune,11.6172944892629,Diesel,Manual,First,23.59,4.220977213155467,5.0,2.302585092994046
Coimbatore,10.424986018358423,Petrol,Manual,First,14.28,4.9346897371814515,5.0,1.791759469228055
Mumbai,10.819798284210286,Diesel,Automatic,First,17.68,5.166669912482037,5.0,2.302585092994046
Kolkata,10.547785817200792,Diesel,Manual,First,20.77,4.497584975308154,7.0,2.302585092994046
Coimbatore,10.774257769108473,Petrol,Manual,First,18.9,4.418840607796598,5.0,1.6094379124341003
Chennai,12.025755079404917,Diesel,Manual,Second,19.09,4.248495242049359,5.0,2.5649493574615367
Chennai,11.082157933374816,Diesel,Automatic,First,26.59,4.31748811353631,5.0,1.0986122886681098
Kolkata,10.736418414365376,Petrol,Manual,First,15.26,4.6491870714048655,5.0,2.3978952727983707
Hyderabad,9.711176264112805,Petrol,Manual,First,23.84,4.442651256490317,5.0,1.6094379124341003
Kolkata,10.571342565808699,Petrol,Manual,First,17.8,4.773223770984341,5.0,1.791759469228055
Jaipur,8.699681400989514,Petrol,Manual,First,19.5,4.474605815966975,5.0,1.3862943611198906
Hyderabad,11.002116507732017,Diesel,Automatic,First,17.11,5.166669912482037,5.0,1.9459101490553132
Chennai,11.485770072224856,Petrol,Automatic,First,14.4,4.650143551630823,5.0,2.3978952727983707
Chennai,11.51100361940753,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.3978952727983707
Pune,10.736418414365376,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.1972245773362196
Mumbai,9.392745258631441,Petrol,Manual,First,22.5,4.220095767527661,5.0,2.4849066497880004
Kolkata,9.47293537905132,Petrol,Automatic,First,9.3,5.268373490174964,5.0,2.833213344056216
Kolkata,10.165890277802454,Diesel,Manual,First,26.0,4.601162164590552,5.0,2.0794415416798357
Kochi,11.132630904004008,CNG,Manual,First,26.6,4.080245637842599,5.0,2.0794415416798357
Kochi,10.85205184496058,Petrol,Manual,First,22.74,3.877431560658527,5.0,1.791759469228055
Delhi,9.952325334619427,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.9459101490553132
Bangalore,11.407576060361786,Diesel,Manual,First,22.7,4.5090997172373575,5.0,2.1972245773362196
Hyderabad,10.498360163827734,Diesel,Automatic,First,19.59,5.220355825078324,5.0,1.9459101490553132
Chennai,10.968215530759236,Diesel,Automatic,Second,11.7,5.5053315359323625,5.0,2.3978952727983707
Coimbatore,10.799534759933223,Petrol,Manual,Second,18.0,4.473921899378137,5.0,2.0794415416798357
Mumbai,10.345959386273389,Petrol,Manual,First,15.85,4.713127327493184,5.0,2.0794415416798357
Coimbatore,11.234123844324385,Diesel,Automatic,First,14.74,5.605434351638425,5.0,2.302585092994046
Delhi,9.392745258631441,Petrol,Manual,First,14.53,4.9344739331306915,5.0,1.9459101490553132
Pune,11.407576060361786,Petrol,Manual,Second,20.36,4.380775852772229,5.0,2.0794415416798357
Kochi,9.75967491717028,Diesel,Automatic,First,15.8,5.14166355650266,5.0,1.0986122886681098
Delhi,11.350418300109132,Diesel,Manual,Second,20.0,4.695924549256556,5.0,2.3978952727983707
Hyderabad,11.775297421715827,Diesel,Manual,First,13.1,4.955827057601261,7.0,2.70805020110221
Coimbatore,11.007568195796024,Petrol,Manual,First,15.6,4.2626798770413155,5.0,2.1972245773362196
Kochi,10.44371662667136,Petrol,Manual,First,18.0,4.473921899378137,5.0,1.9459101490553132
Mumbai,11.225256725762893,Diesel,Manual,First,19.1,4.2626798770413155,5.0,2.0794415416798357
Hyderabad,11.362114203075018,Diesel,Automatic,Second,14.7,5.099866427824199,5.0,2.302585092994046
Bangalore,9.392745258631441,Petrol,Manual,First,22.7,3.9889840465642745,5.0,1.6094379124341003
Kochi,10.964051773566707,Petrol,Manual,First,21.1,4.028916756899646,5.0,2.1972245773362196
Kolkata,10.098272780745283,Petrol,Manual,First,22.74,3.877431560658527,5.0,1.791759469228055
Bangalore,11.097425172408931,Petrol,Manual,Second,16.47,4.316153890523174,5.0,2.3978952727983707
Mumbai,11.237382744856811,Petrol,Manual,First,20.36,4.380775852772229,5.0,1.9459101490553132
Chennai,11.580593459194764,Petrol,Manual,Second,16.95,4.592084946439436,5.0,2.1972245773362196
Chennai,11.362114203075018,Petrol,Manual,Second,14.53,4.935193098929397,5.0,2.6390573296152584
Chennai,11.982935344196433,Diesel,Manual,Second,18.1,4.709530201312334,5.0,2.5649493574615367
Jaipur,8.006700845440367,Petrol,Manual,First,24.7,3.877431560658527,5.0,1.0986122886681098
Hyderabad,11.191286666906919,Diesel,Manual,First,21.9,4.497139441774387,5.0,1.9459101490553132
Chennai,10.404293143019792,Diesel,Automatic,First,19.08,4.845760650906022,5.0,1.791759469228055
Hyderabad,11.002116507732017,Diesel,Automatic,First,12.07,5.490589254195159,7.0,2.0794415416798357
Hyderabad,11.291081069387639,Diesel,Manual,First,25.0,4.248495242049359,5.0,1.791759469228055
Kolkata,10.647826772357497,Petrol,Manual,First,18.0,4.143134726391533,5.0,2.70805020110221
Kolkata,8.412054873292933,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.3862943611198906
Mumbai,11.48247656671073,Diesel,Manual,First,12.55,5.135798437050262,7.0,2.0794415416798357
Chennai,10.819798284210286,Electric,Automatic,First,25.4,3.7376696182833684,5.0,1.791759469228055
Kochi,10.843963451198638,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.6094379124341003
Delhi,11.06665398721974,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.5649493574615367
Kochi,10.949261494188237,Petrol,Manual,First,18.6,4.417152436649256,5.0,1.791759469228055
Hyderabad,11.903946761645981,Diesel,Manual,First,12.8,4.634728988229636,8.0,1.9459101490553132
Kochi,9.966039727193092,Petrol,Automatic,First,13.0,5.981414211254481,4.0,1.3862943611198906
Kochi,9.552297538827965,Diesel,Automatic,First,11.36,5.150397236471415,7.0,1.0986122886681098
Ahmedabad,11.227653818439656,Petrol,Manual,First,18.2,4.174387269895637,5.0,2.70805020110221
Jaipur,11.429554725537322,Diesel,Manual,Second,22.9,4.31748811353631,5.0,2.1972245773362196
Hyderabad,10.955479820569012,Diesel,Manual,First,20.5,4.529584199031496,5.0,1.9459101490553132
Delhi,11.06665398721974,Petrol,Manual,First,18.2,4.220977213155467,5.0,2.70805020110221
Mumbai,10.62135173563291,Diesel,Manual,First,19.87,4.440295542797857,5.0,2.1972245773362196
Delhi,10.736396675471232,Diesel,Manual,First,10.5,4.6839813664123815,6.0,2.302585092994046
Pune,10.819798284210286,Petrol,Automatic,First,23.1,4.220095767527661,5.0,1.9459101490553132
Pune,11.156264806643742,Diesel,Manual,First,17.88,3.8960968548778867,5.0,2.1972245773362196
Kochi,10.533188948038239,Petrol,Manual,First,18.6,4.417152436649256,5.0,1.791759469228055
Hyderabad,10.691967639914864,Petrol,Automatic,First,23.1,4.220095767527661,5.0,2.0794415416798357
Hyderabad,10.021315031649332,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.6094379124341003
Delhi,9.766062876624456,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.6094379124341003
Delhi,11.02788129168973,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.0794415416798357
Kochi,11.03054151483554,Diesel,Automatic,First,12.39,5.000652296042854,5.0,2.0794415416798357
Chennai,11.127277689932466,Petrol,Manual,First,16.1,4.490881039585964,5.0,2.5649493574615367
Mumbai,10.275085591132715,Petrol,Manual,First,18.0,4.473921899378137,5.0,2.0794415416798357
Hyderabad,11.958962936443383,Diesel,Manual,First,21.43,4.4796069630127455,5.0,2.4849066497880004
Kolkata,10.747229096720554,Diesel,Manual,First,27.4,4.601162164590552,5.0,2.1972245773362196
Coimbatore,10.874853418618248,Diesel,Automatic,Second,16.77,5.490506742540341,5.0,2.5649493574615367
Jaipur,10.593329276087347,Petrol,Manual,First,22.5,4.220095767527661,5.0,1.6094379124341003
Hyderabad,10.984834991025966,Diesel,Manual,First,24.2,4.601162164590552,7.0,2.0794415416798357
Bangalore,11.097425172408931,Petrol,Automatic,Second,10.1,5.030437921392435,5.0,2.772588722239781
Delhi,10.859018228147887,Petrol,Manual,First,17.1,4.8064770426931265,5.0,2.1972245773362196
Bangalore,10.968215530759236,Diesel,Automatic,First,11.72,5.274536837882633,7.0,2.0794415416798357
Ahmedabad,10.968215530759236,Petrol,Automatic,First,16.95,4.380775852772229,5.0,2.302585092994046
Hyderabad,11.225256725762893,Diesel,Manual,Second,17.7,4.23410650459726,5.0,2.6390573296152584
Coimbatore,10.62154683379229,Petrol,Manual,Second,20.36,4.380775852772229,5.0,1.9459101490553132
Jaipur,11.082157933374816,Diesel,Manual,First,24.4,4.276666119016055,5.0,2.0794415416798357
Mumbai,9.852246888342531,Diesel,Automatic,First,18.19,5.167639042905921,5.0,1.9459101490553132
Pune,11.211833885608513,Petrol,Manual,Second,16.6,4.23410650459726,5.0,2.6390573296152584
Pune,10.404293143019792,Petrol,Automatic,First,21.4,4.432006566978902,5.0,1.6094379124341003
Mumbai,11.461642696843066,Diesel,Manual,Second,17.0,4.663439094112067,5.0,2.4849066497880004
Kolkata,10.434145214930487,Diesel,Manual,First,20.64,4.695924549256556,5.0,2.302585092994046
Coimbatore,11.541182449340686,Diesel,Automatic,First,12.07,5.490589254195159,7.0,2.0794415416798357
Kochi,10.866261026623258,Petrol,Manual,First,17.0,4.8064770426931265,5.0,1.791759469228055
Delhi,10.545367754151743,Diesel,Automatic,First,14.84,5.14166355650266,5.0,2.302585092994046
Kochi,11.007667645507702,Diesel,Manual,First,25.8,4.601162164590552,5.0,1.9459101490553132
Chennai,11.580593459194764,Petrol,Manual,First,16.6,4.23410650459726,5.0,2.4849066497880004
Bangalore,13.005831808336863,Petrol,Manual,First,18.5,4.429625613473161,5.0,2.1972245773362196
Kolkata,7.69484807238461,Petrol,Manual,First,22.74,3.877431560658527,5.0,1.6094379124341003
Kolkata,10.085850775128717,Petrol,Automatic,First,10.6,5.556828061699537,5.0,2.4849066497880004
Coimbatore,10.711011975617623,Petrol,Manual,Second,14.6,4.49647076906475,5.0,1.9459101490553132
Kochi,11.067200704197985,Diesel,Automatic,First,28.4,4.314149212270796,5.0,1.3862943611198906
Mumbai,10.727684925086583,Diesel,Manual,First,15.1,4.948759890378168,7.0,2.0794415416798357
Kochi,11.532747699917314,Diesel,Automatic,First,11.1,5.303304908059076,7.0,2.0794415416798357
Coimbatore,10.767221033671607,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.0794415416798357
Hyderabad,12.171765839336178,Diesel,Manual,First,11.5,5.147494476813453,7.0,2.4849066497880004
Bangalore,10.275085591132715,Petrol,Automatic,First,21.9,3.6501386257975055,4.0,1.791759469228055
Coimbatore,10.852864837398073,Diesel,Manual,First,19.98,4.695924549256556,8.0,1.791759469228055
Hyderabad,10.819798284210286,Diesel,Automatic,First,12.07,5.490589254195159,7.0,1.9459101490553132
Mumbai,10.661181066703127,Petrol,Automatic,First,18.0,4.773223770984341,5.0,1.791759469228055
Jaipur,11.082157933374816,Diesel,Manual,Second,19.01,4.695467823968872,5.0,2.1972245773362196
Jaipur,9.840387995592812,Petrol,Manual,First,17.8,4.473921899378137,5.0,2.0794415416798357
Jaipur,8.812099108957337,Petrol,Manual,First,18.0,4.473921899378137,5.0,1.791759469228055
Pune,10.596659732783579,Petrol,Automatic,Second,12.05,5.043425116919247,5.0,2.5649493574615367
Coimbatore,11.391209706286132,Diesel,Manual,First,23.2,4.316687793365541,5.0,2.3978952727983707
Delhi,11.083003716428074,Petrol,Manual,Second,17.0,4.77912349311153,5.0,2.302585092994046
Mumbai,10.043292972227004,Diesel,Automatic,First,18.88,5.220355825078324,5.0,2.0794415416798357
Chennai,11.002116507732017,Diesel,Manual,First,15.0,4.663439094112067,5.0,2.5649493574615367
Kochi,10.99122424909553,Petrol,Manual,First,19.1,4.463606621666305,5.0,2.1972245773362196
Bangalore,9.852246888342531,Diesel,Automatic,Second,16.36,5.240158452374504,5.0,1.9459101490553132
Kochi,10.72680736639838,Petrol,Automatic,First,16.9,4.418840607796598,5.0,1.791759469228055
Pune,11.678448377988165,Diesel,Manual,First,12.8,4.634728988229636,8.0,2.5649493574615367
Chennai,10.915106645867503,Petrol,Manual,First,15.1,4.30406509320417,7.0,1.791759469228055
Delhi,11.002116507732017,Diesel,Automatic,Second,15.2,4.954417614098027,5.0,2.302585092994046
Chennai,11.884495917930655,Diesel,Manual,First,12.8,4.634728988229636,8.0,2.70805020110221
Mumbai,10.753873497022564,Petrol,Manual,First,9.8,5.1029105702054265,5.0,2.6390573296152584
Coimbatore,11.047200668449333,Diesel,Manual,First,20.34,4.646312129319266,5.0,1.791759469228055
Kochi,9.828440678213218,Petrol,Manual,First,18.6,4.417152436649256,5.0,1.3862943611198906
Hyderabad,11.871606395571698,Diesel,Manual,First,17.8,4.219507705176107,5.0,2.3978952727983707
Coimbatore,10.887399549007759,Diesel,Manual,First,13.5,5.173660761948481,7.0,1.9459101490553132
Bangalore,11.904974309480183,Diesel,Manual,Second,14.66,5.274536837882633,7.0,2.3978952727983707
Pune,11.461642696843066,Diesel,Manual,First,15.1,4.948759890378168,7.0,2.302585092994046
Chennai,11.51293546492023,Diesel,Manual,First,12.8,4.634728988229636,8.0,1.9459101490553132
Chennai,10.275085591132715,Diesel,Automatic,First,11.57,5.544356795339151,5.0,1.791759469228055
Bangalore,11.373674891823535,Diesel,Manual,First,12.05,4.795790545596741,7.0,2.0794415416798357
Kochi,10.94797798881208,Petrol,Automatic,First,16.8,4.77912349311153,5.0,2.0794415416798357
Pune,11.51293546492023,Diesel,Automatic,First,12.0,5.41610040220442,7.0,2.1972245773362196
Kolkata,11.736077016252437,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.3978952727983707
Kolkata,9.741027444837728,Petrol,Automatic,First,22.5,4.219507705176107,5.0,1.6094379124341003
Pune,11.156264806643742,Petrol,Manual,Second,15.4,4.189654742026425,5.0,2.1972245773362196
Pune,10.819798284210286,Petrol,Manual,Second,17.0,4.394449154672439,5.0,2.4849066497880004
Kolkata,10.591647316585027,Petrol,Manual,First,16.0,4.51085950651685,5.0,2.4849066497880004
Kolkata,11.002116507732017,Petrol,Manual,First,19.0,4.206184043977636,5.0,2.4849066497880004
Hyderabad,10.968215530759236,Diesel,Automatic,First,16.07,5.204006687076795,5.0,2.5649493574615367
Hyderabad,11.608326549733482,Diesel,Manual,First,17.67,4.935049307139661,5.0,2.4849066497880004
Hyderabad,11.350418300109132,Diesel,Manual,First,19.01,4.695924549256556,5.0,2.1972245773362196
Pune,11.338583982516495,Diesel,Manual,Second,22.07,4.316153890523174,5.0,2.4849066497880004
Mumbai,10.839600519357369,Diesel,Automatic,First,22.69,5.25227342804663,5.0,2.3978952727983707
Kochi,11.14013565699855,Petrol,Manual,First,16.95,4.592084946439436,5.0,2.1972245773362196
Chennai,8.612685172875459,Petrol,Automatic,First,24.07,4.220977213155467,5.0,1.6094379124341003
Coimbatore,10.597958856058204,Petrol,Manual,First,21.1,4.463606621666305,5.0,1.791759469228055
Coimbatore,10.764138716539604,Diesel,Automatic,First,14.16,5.1664987919271885,5.0,1.791759469228055
Hyderabad,11.285573068881964,Diesel,Manual,First,16.8,4.709530201312334,5.0,2.1972245773362196
Jaipur,11.050905878263567,Diesel,Manual,Second,25.8,4.601162164590552,5.0,2.1972245773362196
Kolkata,10.714439990727769,Diesel,Manual,First,26.0,4.601162164590552,5.0,2.0794415416798357
Kochi,10.942031314738118,Diesel,Automatic,First,12.9,5.167639042905921,7.0,2.0794415416798357
Jaipur,10.968215530759236,Diesel,Manual,First,20.34,4.646312129319266,5.0,1.9459101490553132
Coimbatore,10.851335089314501,Diesel,Automatic,First,22.48,5.25227342804663,5.0,2.3978952727983707
Hyderabad,11.214519429155471,Diesel,Automatic,First,16.07,5.204006687076795,5.0,2.70805020110221
Ahmedabad,10.12667110305036,Petrol,Automatic,First,13.0,4.8064770426931265,5.0,1.6094379124341003
Pune,11.156264806643742,Diesel,Automatic,Second,21.76,5.25227342804663,5.0,1.791759469228055
Bangalore,10.12667110305036,Diesel,Automatic,Second,14.84,5.12764766249453,5.0,2.1972245773362196
Hyderabad,9.99884318585288,Diesel,Manual,First,26.59,4.31748811353631,5.0,1.6094379124341003
Hyderabad,10.758349589413635,Petrol,Manual,Second,23.1,4.220095767527661,5.0,1.9459101490553132
Mumbai,8.987321812850125,Diesel,Automatic,First,19.59,5.240370406593187,5.0,1.6094379124341003
Delhi,11.19822841866684,Diesel,Automatic,First,11.33,5.817706220974515,7.0,2.4849066497880004
Kochi,10.51797024191239,Petrol,Manual,First,18.2,4.49647076906475,5.0,1.6094379124341003
Coimbatore,10.647422899928179,Petrol,Manual,First,25.4,3.6501386257975055,4.0,2.0794415416798357
Chennai,11.0186455364637,Petrol,Manual,First,24.7,3.877431560658527,5.0,1.791759469228055
Mumbai,10.68347734584582,Petrol,Manual,First,22.5,4.220095767527661,5.0,2.0794415416798357
Jaipur,11.002116507732017,Diesel,Manual,First,24.4,4.276666119016055,5.0,2.0794415416798357
Delhi,10.896757843893464,Petrol,Manual,Second,17.8,4.354141431184346,5.0,2.4849066497880004
Kochi,10.203666216317192,Diesel,Automatic,First,16.36,5.240158452374504,5.0,1.9459101490553132
Chennai,10.859018228147887,Diesel,Automatic,First,18.33,5.128121989551922,5.0,2.4849066497880004
Hyderabad,11.289794413577894,Diesel,Manual,First,21.27,4.497139441774387,5.0,2.302585092994046
Chennai,11.982935344196433,Diesel,Manual,First,10.5,4.6839813664123815,6.0,2.6390573296152584
Chennai,8.101980731853192,Diesel,Automatic,First,24.3,4.4942386252808095,5.0,1.3862943611198906
Delhi,10.463903020642116,Petrol,Manual,First,24.07,4.220977213155467,5.0,1.791759469228055
Coimbatore,10.187500401613525,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.9459101490553132
Ahmedabad,10.985309671896763,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.9459101490553132
Bangalore,10.839600519357369,Diesel,Manual,First,19.67,4.845760650906022,5.0,1.791759469228055
Delhi,10.94024216782542,Diesel,Automatic,First,17.2,4.935193098929397,5.0,2.302585092994046
Hyderabad,11.289794413577894,Diesel,Manual,First,20.14,4.497584975308154,5.0,1.9459101490553132
Delhi,11.184435286790631,Diesel,Automatic,Third,18.48,5.181783550292085,5.0,2.302585092994046
Hyderabad,11.580593459194764,Diesel,Manual,Second,12.99,4.6210435351443815,7.0,2.1972245773362196
Pune,11.51293546492023,Diesel,Automatic,First,14.21,5.318119993844216,5.0,2.0794415416798357
Kochi,11.002083174398681,Diesel,Manual,First,20.14,4.497584975308154,5.0,1.791759469228055
Hyderabad,11.561725152903833,Diesel,Automatic,First,17.32,5.017279836814924,5.0,2.1972245773362196
Kolkata,10.491301994830229,Petrol,Manual,First,18.5,4.394449154672439,5.0,2.3978952727983707
Kolkata,10.100328195429285,Petrol,Manual,Second,19.81,4.234830879855301,5.0,1.9459101490553132
Kochi,10.274154155101597,Diesel,Manual,First,24.7,4.248495242049359,5.0,1.3862943611198906
Kochi,9.01724094201035,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.6094379124341003
Chennai,11.825126964284891,Petrol,Manual,Second,17.92,4.144720769547168,5.0,2.5649493574615367
Hyderabad,11.002116507732017,Petrol,Manual,First,17.92,4.144720769547168,5.0,2.3978952727983707
Chennai,11.51293546492023,Diesel,Manual,Second,12.7,4.795790545596741,8.0,2.6390573296152584
Jaipur,10.793228949176747,Petrol,Manual,First,17.4,4.773223770984341,5.0,2.4849066497880004
Bangalore,10.714439990727769,Diesel,Manual,First,24.3,4.4942386252808095,5.0,1.6094379124341003
Kochi,10.549647941871736,Diesel,Automatic,First,17.11,5.166669912482037,5.0,1.0986122886681098
Chennai,10.687411927154141,Diesel,Automatic,Second,14.21,5.318119993844216,5.0,2.3978952727983707
Jaipur,11.429554725537322,Petrol,Manual,First,13.5,4.875197323201151,5.0,2.70805020110221
Kochi,9.551444720923957,Petrol,Manual,First,18.6,4.416790314610172,5.0,1.6094379124341003
Coimbatore,10.654125036299098,Diesel,Automatic,First,15.73,5.166669912482037,5.0,1.6094379124341003
